record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-1B67597F,UNIT-8706,excavator,Komatsu,2020,open_pit,south_africa,16961,6/19/2020,breakdown,undercarriage,general_component,major,21.1,49624.19,2693,corrective,FALSE,36,FALSE,FALSE,FALSE
EQP-13C6510B,UNIT-8932,haul_truck,Caterpillar,2010,open_pit,zimbabwe,56837,5/4/2023,breakdown,engine,injector,major,14.9,36297.19,1913,corrective,FALSE,16,FALSE,TRUE,FALSE
EQP-10856BE3,UNIT-1699,loader,Caterpillar,2011,open_pit,drc,52567,7/28/2022,condition_based,transmission,gearbox,routine,2.3,5564.46,188,predictive,FALSE,211,FALSE,FALSE,FALSE
EQP-26142660,UNIT-8933,haul_truck,Belaz,2015,open_pit,drc,35166,9/15/2023,scheduled_maintenance,preventive,filter_replace,minor,6.1,26799.22,836,preventive,TRUE,36,FALSE,FALSE,FALSE
EQP-A306C8AA,UNIT-7884,haul_truck,Komatsu,2019,underground,zimbabwe,18668,6/8/2020,inspection,preventive,filter_replace,routine,2.8,4793.43,346,preventive,TRUE,11,FALSE,FALSE,FALSE
EQP-3B439A4C,UNIT-2858,conveyor,Metso,2023,underground,ghana,4076,8/9/2024,breakdown,motor,general_component,major,7.1,19909.25,2114,corrective,FALSE,31,FALSE,TRUE,TRUE
EQP-D62C795A,UNIT-3768,haul_truck,Belaz,2018,processing_plant,tanzania,24929,2/3/2023,scheduled_maintenance,preventive,inspection,routine,1.8,2931.04,248,preventive,TRUE,43,FALSE,FALSE,FALSE
EQP-A9C54C2C,UNIT-7773,haul_truck,Belaz,2023,underground,zambia,5040,3/7/2022,breakdown,electrical,alternator,major,24,31028.85,2089,corrective,FALSE,53,FALSE,FALSE,FALSE
EQP-4FB45B4C,UNIT-2949,loader,Volvo,2018,underground,ghana,24584,4/1/2022,breakdown,engine,head_gasket,major,21.8,39897.11,1181,corrective,FALSE,12,TRUE,FALSE,FALSE
EQP-2E5F45DB,UNIT-5071,drill_rig,Sandvik,2021,open_pit,drc,11549,9/9/2024,condition_based,hydraulics,valve,routine,2.7,3678.16,131,predictive,FALSE,180,TRUE,FALSE,FALSE
EQP-F0A5A858,UNIT-7199,haul_truck,Caterpillar,2010,open_pit,ghana,55195,9/22/2022,breakdown,engine,cooling_system,minor,9.9,22796.87,1176,corrective,FALSE,100,FALSE,FALSE,FALSE
EQP-2BF513CE,UNIT-6853,excavator,Caterpillar,2008,underground,botswana,63983,11/10/2022,condition_based,engine,turbo,routine,3,6834.14,399,predictive,FALSE,31,FALSE,FALSE,TRUE
EQP-F847D5CF,UNIT-9187,crusher,Metso,2018,open_pit,drc,23992,3/14/2023,condition_based,liner,general_component,minor,24.3,56641.76,4579,predictive,FALSE,23,FALSE,TRUE,TRUE
EQP-F4894753,UNIT-2003,haul_truck,Hitachi,2023,open_pit,tanzania,5107,7/16/2021,condition_based,transmission,driveshaft,routine,3,2755.96,244,predictive,FALSE,24,TRUE,FALSE,FALSE
EQP-A61426B1,UNIT-3654,haul_truck,Komatsu,2019,processing_plant,botswana,19520,3/26/2021,scheduled_maintenance,preventive,adjustment,routine,2,3081.74,234,preventive,TRUE,53,FALSE,FALSE,FALSE
EQP-1EFBB94C,UNIT-9862,conveyor,ThyssenKrupp,2013,open_pit,drc,43603,9/14/2023,inspection,preventive,filter_replace,routine,0.9,659.26,421,preventive,TRUE,19,FALSE,FALSE,FALSE
EQP-D7A49E0C,UNIT-6118,conveyor,Metso,2015,open_pit,zimbabwe,38054,7/29/2021,breakdown,roller,general_component,major,7.6,24046.26,3192,corrective,FALSE,92,FALSE,TRUE,FALSE
EQP-1E2CAFAF,UNIT-3238,pump,KSB,2009,processing_plant,zambia,61551,3/2/2020,overhaul,bearing,general_component,major,7.6,13455.91,670,major_overhaul,TRUE,5,FALSE,TRUE,FALSE
EQP-B812DBD9,UNIT-3608,excavator,Liebherr,2013,open_pit,south_africa,43117,5/17/2022,breakdown,undercarriage,general_component,critical,59.3,220505.56,9479,corrective,FALSE,7,FALSE,FALSE,FALSE
EQP-B438DAC7,UNIT-4052,haul_truck,Caterpillar,2018,open_pit,botswana,25468,1/19/2020,scheduled_maintenance,preventive,filter_replace,routine,2.2,7413.87,167,preventive,TRUE,140,FALSE,FALSE,FALSE
EQP-819A3E0A,UNIT-5988,conveyor,FLSmidth,2010,open_pit,drc,54878,10/16/2022,overhaul,belt,general_component,major,9.3,16416.21,3360,major_overhaul,TRUE,98,TRUE,FALSE,FALSE
EQP-0EBDC9E0,UNIT-3560,conveyor,FLSmidth,2015,open_pit,tanzania,35565,3/5/2023,breakdown,gearbox,general_component,critical,20.2,50113.17,5231,corrective,FALSE,1,TRUE,FALSE,FALSE
EQP-E29C46B7,UNIT-6596,haul_truck,Caterpillar,2012,processing_plant,zambia,47679,7/20/2024,inspection,preventive,inspection,minor,10.2,12195.37,827,preventive,TRUE,7,FALSE,FALSE,FALSE
EQP-8B58348A,UNIT-5006,conveyor,Metso,2015,underground,south_africa,35922,12/28/2022,scheduled_maintenance,preventive,filter_replace,routine,0.9,1379.78,265,preventive,TRUE,7,FALSE,FALSE,FALSE
EQP-A27BB339,UNIT-6492,haul_truck,Belaz,2020,open_pit,drc,16619,9/25/2021,inspection,preventive,inspection,routine,3.1,5613.95,439,preventive,TRUE,80,TRUE,FALSE,FALSE
EQP-3EFE8F46,UNIT-2395,loader,Volvo,2022,open_pit,south_africa,8106,3/2/2023,breakdown,transmission,gearbox,major,26.6,56907.44,1616,corrective,FALSE,24,TRUE,TRUE,FALSE
EQP-FBE362D9,UNIT-6611,loader,Komatsu,2014,open_pit,south_africa,40614,12/1/2022,scheduled_maintenance,preventive,adjustment,minor,9.4,9442.69,682,preventive,TRUE,102,FALSE,FALSE,FALSE
EQP-2F23DB69,UNIT-9321,drill_rig,Sandvik,2021,underground,zimbabwe,11598,8/27/2023,breakdown,electrical,sensors,major,11.9,40769.88,558,corrective,FALSE,31,FALSE,FALSE,FALSE
EQP-393FAD4E,UNIT-2215,pump,Weir,2019,open_pit,south_africa,20374,7/18/2024,breakdown,casing,general_component,major,7.8,8079.57,654,corrective,FALSE,140,FALSE,FALSE,FALSE
EQP-0D046046,UNIT-3946,pump,KSB,2022,open_pit,botswana,8078,6/23/2020,condition_based,impeller,general_component,routine,1.2,1681.41,68,predictive,FALSE,48,FALSE,FALSE,FALSE
EQP-C101FC55,UNIT-7241,haul_truck,Hitachi,2019,underground,drc,18611,7/16/2023,condition_based,brakes,general_component,routine,1.9,3180.87,208,predictive,FALSE,148,FALSE,FALSE,TRUE
EQP-E0E31548,UNIT-6556,excavator,Komatsu,2016,processing_plant,drc,32483,12/19/2023,condition_based,bucket,general_component,routine,4.5,2313.77,797,predictive,FALSE,6,FALSE,FALSE,FALSE
EQP-9F95D77D,UNIT-7072,conveyor,Metso,2018,processing_plant,ghana,24096,8/14/2021,condition_based,roller,general_component,routine,1.5,1288.48,541,predictive,FALSE,114,FALSE,FALSE,FALSE
EQP-4B701648,UNIT-6035,haul_truck,Belaz,2013,processing_plant,south_africa,43286,12/27/2021,condition_based,engine,injector,minor,7.1,27581.69,648,predictive,FALSE,85,TRUE,FALSE,FALSE
EQP-2C4FAB12,UNIT-7142,excavator,Komatsu,2018,underground,zambia,23575,1/16/2022,scheduled_maintenance,preventive,oil_change,routine,5.8,3862.65,953,preventive,TRUE,136,FALSE,FALSE,FALSE
EQP-11FBAB46,UNIT-6483,excavator,Hitachi,2019,underground,ghana,19599,11/3/2021,scheduled_maintenance,preventive,inspection,routine,5.7,4298.41,802,preventive,TRUE,23,FALSE,TRUE,FALSE
EQP-ACC499C7,UNIT-1666,pump,KSB,2017,processing_plant,zambia,27755,4/30/2024,condition_based,seal,general_component,routine,1.2,668.43,91,predictive,FALSE,105,FALSE,FALSE,FALSE
EQP-316EFF37,UNIT-7760,drill_rig,Epiroc,2009,open_pit,zambia,61758,8/10/2021,condition_based,hydraulics,cylinder,routine,2.5,4926.46,70,predictive,FALSE,74,TRUE,TRUE,TRUE
EQP-9EACE932,UNIT-5021,loader,Volvo,2016,open_pit,south_africa,34090,2/26/2022,breakdown,transmission,gearbox,major,16.7,39577.17,1591,corrective,FALSE,84,FALSE,TRUE,FALSE
EQP-BB45B6FC,UNIT-1463,excavator,Hitachi,2019,open_pit,drc,17273,11/18/2022,scheduled_maintenance,preventive,inspection,routine,5.1,9582.57,980,preventive,TRUE,20,FALSE,FALSE,FALSE
EQP-1804CA7D,UNIT-4680,haul_truck,Komatsu,2011,processing_plant,ghana,52488,3/29/2021,breakdown,tires,front_right,minor,9.9,9567.03,968,corrective,FALSE,1,FALSE,FALSE,FALSE
EQP-D8A5A753,UNIT-4916,grader,Komatsu,2020,processing_plant,south_africa,16954,6/10/2023,condition_based,transmission,driveshaft,routine,2.5,2235.58,32,predictive,FALSE,132,FALSE,FALSE,FALSE
EQP-3E62C082,UNIT-1780,haul_truck,Hitachi,2021,processing_plant,zimbabwe,11783,7/30/2022,breakdown,hydraulics,hose,critical,45.7,181717.81,4012,corrective,FALSE,33,FALSE,FALSE,TRUE
EQP-CA261C1C,UNIT-9963,haul_truck,Belaz,2016,open_pit,south_africa,32928,11/2/2020,scheduled_maintenance,preventive,filter_replace,minor,8.7,13258.19,1035,preventive,TRUE,20,TRUE,FALSE,FALSE
EQP-B414C658,UNIT-3001,excavator,Caterpillar,2023,processing_plant,ghana,5654,11/30/2020,condition_based,hydraulics,cylinder,minor,9.4,24919.9,1127,predictive,FALSE,332,TRUE,FALSE,FALSE
EQP-CB4CEC9B,UNIT-3975,crusher,FLSmidth,2021,open_pit,drc,10628,2/18/2020,overhaul,shaft,general_component,major,56.6,91549.7,13707,major_overhaul,TRUE,16,FALSE,FALSE,FALSE
EQP-3248D880,UNIT-4968,excavator,Hitachi,2015,open_pit,drc,36133,11/13/2022,scheduled_maintenance,preventive,filter_replace,routine,5.6,3972.57,1090,preventive,TRUE,64,FALSE,FALSE,FALSE
EQP-BB675287,UNIT-8491,haul_truck,Caterpillar,2022,underground,botswana,9956,12/12/2023,inspection,preventive,oil_change,minor,7.6,15719.6,673,preventive,TRUE,23,FALSE,FALSE,TRUE
EQP-BFE97A0F,UNIT-7685,excavator,Komatsu,2022,underground,tanzania,6762,11/19/2024,condition_based,bucket,general_component,routine,3.1,7081.43,380,predictive,FALSE,170,FALSE,FALSE,FALSE
EQP-0B2A8023,UNIT-7937,haul_truck,Belaz,2009,processing_plant,zimbabwe,59884,4/2/2023,breakdown,engine,injector,major,18.7,51067.08,1530,corrective,FALSE,7,TRUE,FALSE,TRUE
EQP-90EA7F2D,UNIT-3133,haul_truck,Hitachi,2023,open_pit,drc,3551,10/10/2024,scheduled_maintenance,preventive,adjustment,routine,3.2,3955.63,316,preventive,TRUE,112,FALSE,TRUE,TRUE
EQP-309CCF3D,UNIT-8608,conveyor,ThyssenKrupp,2008,open_pit,drc,65051,11/13/2024,scheduled_maintenance,preventive,adjustment,routine,1.4,2207.13,659,preventive,TRUE,111,FALSE,FALSE,FALSE
EQP-66079D3C,UNIT-8466,haul_truck,Caterpillar,2015,open_pit,south_africa,37191,1/9/2023,breakdown,transmission,clutch,major,12.3,59021.53,937,corrective,FALSE,61,TRUE,TRUE,FALSE
EQP-7B275F3D,UNIT-5174,excavator,Caterpillar,2023,open_pit,tanzania,4162,11/6/2021,scheduled_maintenance,preventive,inspection,routine,4.8,7095.74,785,preventive,TRUE,74,FALSE,FALSE,FALSE
EQP-88F633B3,UNIT-5911,crusher,FLSmidth,2019,processing_plant,drc,20032,5/14/2024,breakdown,shaft,general_component,minor,12.9,25004.16,2678,corrective,FALSE,46,FALSE,TRUE,FALSE
EQP-2DDB0B13,UNIT-1334,crusher,Sandvik,2012,open_pit,ghana,46280,2/12/2023,inspection,preventive,filter_replace,routine,7.8,12000.68,1542,preventive,TRUE,12,FALSE,FALSE,FALSE
EQP-6E1A648E,UNIT-7843,excavator,Liebherr,2018,open_pit,zambia,25423,1/7/2024,scheduled_maintenance,preventive,inspection,routine,3.9,2295.08,457,preventive,TRUE,26,FALSE,FALSE,FALSE
EQP-16810E10,UNIT-9647,excavator,Liebherr,2011,open_pit,zimbabwe,51646,2/11/2021,breakdown,engine,head_gasket,major,33.2,52816.04,6085,corrective,FALSE,57,TRUE,FALSE,FALSE
EQP-47C25BE6,UNIT-5252,haul_truck,Komatsu,2011,underground,drc,51857,9/7/2024,scheduled_maintenance,preventive,adjustment,routine,3.7,3976.83,506,preventive,TRUE,6,TRUE,FALSE,FALSE
EQP-EFC471FC,UNIT-5863,pump,KSB,2022,processing_plant,south_africa,8971,2/11/2022,inspection,preventive,inspection,routine,1.7,1822.67,88,preventive,TRUE,2,FALSE,FALSE,TRUE
EQP-6F2FC9C3,UNIT-5492,haul_truck,Belaz,2008,open_pit,botswana,64197,4/20/2024,overhaul,electrical,starter,major,21.8,31261.84,2578,major_overhaul,TRUE,1,FALSE,TRUE,FALSE
EQP-04D39C4B,UNIT-1743,haul_truck,Caterpillar,2023,open_pit,south_africa,5003,11/6/2021,inspection,preventive,inspection,routine,2.1,4169.2,223,preventive,TRUE,57,FALSE,FALSE,FALSE
EQP-5F9CB9DC,UNIT-6576,drill_rig,Sandvik,2015,processing_plant,botswana,36603,6/7/2024,inspection,preventive,adjustment,minor,7.3,6797.25,184,preventive,TRUE,9,FALSE,FALSE,FALSE
EQP-A1F14EE3,UNIT-7492,haul_truck,Caterpillar,2009,underground,drc,60203,4/26/2023,scheduled_maintenance,preventive,adjustment,routine,3.4,2880.29,333,preventive,TRUE,11,TRUE,FALSE,FALSE
EQP-53FF2586,UNIT-9350,haul_truck,Hitachi,2020,open_pit,botswana,16310,2/17/2021,scheduled_maintenance,preventive,inspection,routine,3.5,3932.16,312,preventive,TRUE,73,FALSE,FALSE,FALSE
EQP-61257297,UNIT-9367,haul_truck,Caterpillar,2008,open_pit,botswana,62877,9/24/2020,scheduled_maintenance,preventive,filter_replace,routine,3.5,2090.87,463,preventive,TRUE,104,FALSE,FALSE,FALSE
EQP-E089F3BD,UNIT-5425,crusher,Metso,2013,processing_plant,drc,43851,10/11/2020,overhaul,hydraulics,valve,major,41.9,134653.99,9096,major_overhaul,TRUE,47,TRUE,FALSE,TRUE
EQP-58891B42,UNIT-9629,conveyor,FLSmidth,2011,underground,tanzania,53084,11/5/2021,breakdown,gearbox,general_component,critical,19.2,31219.16,8630,corrective,FALSE,67,FALSE,TRUE,FALSE
EQP-76C50737,UNIT-5757,crusher,Metso,2020,open_pit,south_africa,15101,3/20/2020,scheduled_maintenance,preventive,oil_change,routine,10.4,10024.09,3071,preventive,TRUE,25,TRUE,FALSE,FALSE
EQP-96FD1A8B,UNIT-6777,loader,Caterpillar,2014,open_pit,south_africa,39284,9/14/2022,breakdown,electrical,sensors,minor,6.5,8938.85,455,corrective,FALSE,298,TRUE,FALSE,FALSE
EQP-A698C2C3,UNIT-6417,excavator,Hitachi,2018,open_pit,ghana,23120,4/1/2023,inspection,preventive,oil_change,routine,2.8,2852.17,436,preventive,TRUE,63,FALSE,FALSE,FALSE
EQP-43873C78,UNIT-9987,grader,Komatsu,2009,open_pit,zambia,60153,9/2/2023,scheduled_maintenance,preventive,filter_replace,minor,11.8,9552.69,233,preventive,TRUE,130,FALSE,FALSE,FALSE
EQP-95B47248,UNIT-7636,crusher,Sandvik,2019,open_pit,south_africa,21402,8/7/2024,inspection,preventive,inspection,routine,11.8,7145.02,2064,preventive,TRUE,280,FALSE,FALSE,FALSE
EQP-1CB3D570,UNIT-2079,loader,Volvo,2019,open_pit,drc,20547,12/11/2023,overhaul,engine,head_gasket,major,20.1,25627.67,1059,major_overhaul,TRUE,6,TRUE,FALSE,TRUE
EQP-6035DC76,UNIT-1646,crusher,Sandvik,2012,open_pit,botswana,45823,11/23/2024,breakdown,bearing,general_component,critical,73.4,179208.04,16180,corrective,FALSE,9,FALSE,TRUE,TRUE
EQP-8EA192BA,UNIT-4688,excavator,Komatsu,2022,open_pit,tanzania,8648,12/22/2022,condition_based,undercarriage,general_component,routine,3.8,4393.46,565,predictive,FALSE,17,FALSE,FALSE,FALSE
EQP-12FE3EC7,UNIT-5640,excavator,Hitachi,2015,open_pit,south_africa,35557,3/14/2024,scheduled_maintenance,preventive,filter_replace,minor,6.3,33485.03,1215,preventive,TRUE,27,FALSE,FALSE,FALSE
EQP-6DCD1575,UNIT-7016,drill_rig,Caterpillar,2018,open_pit,drc,24509,10/26/2023,scheduled_maintenance,preventive,inspection,minor,3.9,17770.9,142,preventive,TRUE,5,FALSE,FALSE,FALSE
EQP-01E25CF3,UNIT-5333,haul_truck,Caterpillar,2010,processing_plant,south_africa,55850,2/4/2024,breakdown,transmission,driveshaft,critical,36.6,89930.39,3964,corrective,FALSE,8,FALSE,FALSE,FALSE
EQP-B4EEF43A,UNIT-5631,drill_rig,Epiroc,2022,open_pit,ghana,7139,1/9/2022,scheduled_maintenance,preventive,adjustment,routine,2.7,1686.92,101,preventive,TRUE,26,FALSE,FALSE,FALSE
EQP-CBD89033,UNIT-9294,haul_truck,Caterpillar,2011,processing_plant,botswana,51928,7/22/2022,scheduled_maintenance,preventive,inspection,routine,2.5,3534.54,271,preventive,TRUE,46,FALSE,FALSE,FALSE
EQP-F0E5FFEF,UNIT-4013,haul_truck,Belaz,2018,processing_plant,botswana,23558,7/3/2024,condition_based,engine,head_gasket,minor,4.1,22126.82,584,predictive,FALSE,117,FALSE,TRUE,TRUE
EQP-A80FB8F6,UNIT-5441,grader,John Deere,2009,processing_plant,south_africa,60307,3/24/2022,condition_based,electrical,wiring,routine,3.1,1712.53,50,predictive,FALSE,19,FALSE,FALSE,FALSE
EQP-A9378306,UNIT-6015,crusher,Metso,2008,open_pit,south_africa,63113,12/27/2022,scheduled_maintenance,preventive,adjustment,routine,5.3,5662.33,1428,preventive,TRUE,6,FALSE,FALSE,FALSE
EQP-C1A2D37E,UNIT-5214,conveyor,FLSmidth,2010,open_pit,ghana,54875,2/26/2023,breakdown,gearbox,general_component,minor,5.6,6912.04,1616,corrective,FALSE,22,FALSE,TRUE,FALSE
EQP-29BC15B0,UNIT-9712,excavator,Komatsu,2023,underground,drc,4732,11/28/2020,breakdown,bucket,general_component,minor,8.9,30443.17,1670,corrective,FALSE,15,FALSE,FALSE,FALSE
EQP-62E9CD9E,UNIT-9658,conveyor,Metso,2011,open_pit,south_africa,53108,2/10/2020,breakdown,motor,general_component,minor,3,6156.24,1478,corrective,FALSE,15,TRUE,FALSE,TRUE
EQP-F9D6AC05,UNIT-5617,grader,Komatsu,2022,open_pit,south_africa,8580,6/5/2023,overhaul,electrical,battery,major,16.8,32043.26,329,major_overhaul,TRUE,106,FALSE,FALSE,FALSE
EQP-DD512D88,UNIT-5054,crusher,Sandvik,2017,open_pit,drc,27351,11/30/2023,scheduled_maintenance,preventive,oil_change,routine,5.6,3049.22,1666,preventive,TRUE,149,FALSE,FALSE,FALSE
EQP-9DC9C28C,UNIT-6300,conveyor,Metso,2009,underground,south_africa,59259,11/14/2022,condition_based,belt,general_component,routine,0.8,1155.72,339,predictive,FALSE,27,FALSE,FALSE,TRUE
EQP-A919123A,UNIT-2627,drill_rig,Epiroc,2015,processing_plant,tanzania,35317,3/29/2023,overhaul,drill_string,general_component,major,17.2,38284.66,719,major_overhaul,TRUE,21,FALSE,TRUE,FALSE
EQP-A844BDBD,UNIT-4833,excavator,Komatsu,2015,open_pit,zimbabwe,36890,4/30/2020,scheduled_maintenance,preventive,adjustment,minor,16.4,29528.36,1750,preventive,TRUE,18,FALSE,FALSE,FALSE
EQP-94211736,UNIT-2952,crusher,Sandvik,2012,processing_plant,drc,47174,11/2/2020,scheduled_maintenance,preventive,oil_change,routine,11.4,5333.38,2194,preventive,TRUE,5,FALSE,FALSE,FALSE
EQP-CDCAF8A8,UNIT-2296,pump,Weir,2017,underground,drc,28884,8/20/2023,inspection,preventive,inspection,routine,1.6,931.29,143,preventive,TRUE,39,FALSE,FALSE,FALSE
EQP-62FD6EEF,UNIT-1856,drill_rig,Caterpillar,2021,open_pit,tanzania,12636,2/18/2023,scheduled_maintenance,preventive,filter_replace,minor,3.1,8395.51,105,preventive,TRUE,89,FALSE,FALSE,FALSE
EQP-6CE7A74C,UNIT-6283,excavator,Komatsu,2022,open_pit,south_africa,9237,12/22/2020,breakdown,undercarriage,general_component,major,35.5,93911.18,5753,corrective,FALSE,36,FALSE,FALSE,FALSE
EQP-16DBA518,UNIT-1005,drill_rig,Epiroc,2016,open_pit,tanzania,33063,12/15/2022,condition_based,compressor,general_component,routine,2.5,2184.2,99,predictive,FALSE,6,FALSE,FALSE,FALSE
EQP-EBFE20AF,UNIT-6814,drill_rig,Caterpillar,2022,processing_plant,south_africa,8542,3/4/2020,inspection,preventive,inspection,minor,5.5,18229.96,217,preventive,TRUE,14,FALSE,TRUE,FALSE
EQP-86EEF05B,UNIT-4887,pump,Metso,2022,underground,botswana,6531,11/19/2023,condition_based,motor,general_component,routine,1.7,1813.82,116,predictive,FALSE,14,FALSE,TRUE,TRUE
EQP-F6604D59,UNIT-4297,crusher,Metso,2009,underground,south_africa,60610,2/18/2020,condition_based,shaft,general_component,minor,25.6,38656.71,7238,predictive,FALSE,14,FALSE,FALSE,FALSE
EQP-925D89F3,UNIT-7922,excavator,Hitachi,2018,underground,tanzania,24115,2/16/2024,condition_based,bucket,general_component,minor,14.1,36124.59,1761,predictive,FALSE,116,FALSE,TRUE,FALSE
EQP-D7E37C42,UNIT-5848,excavator,Hitachi,2020,open_pit,south_africa,15626,2/6/2021,scheduled_maintenance,preventive,adjustment,minor,15.9,12300.07,2815,preventive,TRUE,7,TRUE,FALSE,FALSE
EQP-DB3C44F8,UNIT-7600,drill_rig,Sandvik,2008,processing_plant,tanzania,65362,4/1/2021,breakdown,drill_string,general_component,major,17.4,23784.9,446,corrective,FALSE,17,FALSE,FALSE,FALSE
EQP-9CF10130,UNIT-7384,haul_truck,Caterpillar,2017,processing_plant,zambia,27848,7/24/2024,inspection,preventive,oil_change,routine,3.5,3940.3,483,preventive,TRUE,301,FALSE,FALSE,FALSE
EQP-1A0B077A,UNIT-1289,conveyor,Metso,2022,underground,south_africa,7470,1/6/2024,breakdown,motor,general_component,major,11.4,20376.84,5011,corrective,FALSE,110,FALSE,TRUE,FALSE
EQP-20F6389A,UNIT-2939,loader,Volvo,2012,open_pit,tanzania,49124,8/28/2021,inspection,preventive,oil_change,minor,10.7,23469.88,1059,preventive,TRUE,12,TRUE,FALSE,FALSE
EQP-71DBD778,UNIT-6129,crusher,Metso,2021,open_pit,south_africa,11594,11/23/2020,scheduled_maintenance,preventive,inspection,routine,7.2,8602.33,1210,preventive,TRUE,181,FALSE,FALSE,FALSE
EQP-BDC25548,UNIT-9778,haul_truck,Hitachi,2022,open_pit,drc,7420,7/16/2020,condition_based,electrical,battery,routine,3.2,1544.29,433,predictive,FALSE,62,FALSE,FALSE,FALSE
EQP-0CD87827,UNIT-2388,crusher,FLSmidth,2018,open_pit,ghana,22872,12/10/2021,inspection,preventive,oil_change,minor,25.3,23167.67,4968,preventive,TRUE,32,FALSE,FALSE,FALSE
EQP-B80C15B0,UNIT-1949,crusher,Sandvik,2018,underground,zimbabwe,23179,11/11/2022,condition_based,shaft,general_component,minor,13.3,34710.24,2490,predictive,FALSE,70,FALSE,FALSE,FALSE
EQP-103FD653,UNIT-9468,excavator,Caterpillar,2016,underground,tanzania,31265,6/5/2022,breakdown,electrical,alternator,major,28.4,81398.99,3422,corrective,FALSE,229,FALSE,FALSE,FALSE
EQP-7427146D,UNIT-9700,conveyor,ThyssenKrupp,2014,processing_plant,drc,40621,6/2/2024,scheduled_maintenance,preventive,inspection,routine,1.3,1673.06,558,preventive,TRUE,33,FALSE,FALSE,FALSE
EQP-3DBCCEA0,UNIT-2506,conveyor,FLSmidth,2015,open_pit,zimbabwe,34980,12/19/2023,breakdown,belt,general_component,major,8.2,23141.6,3982,corrective,FALSE,229,TRUE,FALSE,FALSE
EQP-E2F61047,UNIT-4614,loader,Caterpillar,2016,open_pit,botswana,30142,4/13/2021,breakdown,tires,front_left,critical,80.7,107804.79,6667,corrective,FALSE,10,FALSE,TRUE,FALSE
EQP-6CC67214,UNIT-6639,haul_truck,Hitachi,2015,open_pit,zimbabwe,36303,6/9/2024,scheduled_maintenance,preventive,adjustment,routine,3.7,4739.98,351,preventive,TRUE,13,FALSE,FALSE,FALSE
EQP-84E2AFFB,UNIT-2756,haul_truck,Caterpillar,2021,processing_plant,ghana,11366,4/11/2022,overhaul,hydraulics,valve,major,14.4,36491.34,1512,major_overhaul,TRUE,81,TRUE,TRUE,TRUE
EQP-42A08FAD,UNIT-3935,drill_rig,Epiroc,2020,underground,drc,15983,1/31/2020,overhaul,drill_string,general_component,major,16.2,39357.26,503,major_overhaul,TRUE,31,FALSE,FALSE,FALSE
EQP-5D6E7D19,UNIT-4557,haul_truck,Komatsu,2013,open_pit,south_africa,45282,3/12/2024,scheduled_maintenance,preventive,inspection,routine,2,6074.11,160,preventive,TRUE,17,FALSE,FALSE,FALSE
EQP-4B2B1847,UNIT-6773,drill_rig,Caterpillar,2016,underground,drc,32071,8/20/2023,condition_based,electrical,starter,minor,6.5,12701.24,287,predictive,FALSE,39,TRUE,FALSE,FALSE
EQP-E793E7EC,UNIT-3772,loader,Volvo,2011,underground,south_africa,53509,10/1/2021,breakdown,engine,injector,minor,13.5,14066.11,746,corrective,FALSE,91,FALSE,FALSE,FALSE
EQP-5AA2C4B3,UNIT-4709,haul_truck,Hitachi,2010,open_pit,tanzania,55931,4/28/2024,breakdown,tires,front_left,major,22.9,38363.95,2833,corrective,FALSE,6,TRUE,FALSE,FALSE
EQP-D5921EDA,UNIT-3605,drill_rig,Caterpillar,2013,open_pit,zambia,45006,6/18/2024,condition_based,compressor,general_component,routine,1.8,4736.28,64,predictive,FALSE,28,FALSE,FALSE,FALSE
EQP-B722A698,UNIT-7836,pump,Weir,2008,open_pit,zambia,63452,9/13/2024,condition_based,motor,general_component,routine,1.8,1369.87,97,predictive,FALSE,1,FALSE,FALSE,FALSE
EQP-6358234E,UNIT-2377,drill_rig,Sandvik,2021,open_pit,south_africa,12107,6/30/2024,condition_based,hydraulics,pump,minor,8.3,17227.48,270,predictive,FALSE,13,TRUE,FALSE,FALSE
EQP-9307ECF4,UNIT-3075,drill_rig,Caterpillar,2010,underground,south_africa,55067,4/27/2021,breakdown,hydraulics,valve,minor,4,5363.77,108,corrective,FALSE,11,TRUE,FALSE,TRUE
EQP-CA888707,UNIT-3249,conveyor,FLSmidth,2013,open_pit,tanzania,43185,9/30/2022,scheduled_maintenance,preventive,adjustment,routine,1.3,1002.62,530,preventive,TRUE,117,FALSE,FALSE,FALSE
EQP-53407E27,UNIT-9151,haul_truck,Hitachi,2012,underground,drc,47775,11/7/2020,breakdown,hydraulics,hose,minor,10.2,18353.84,1275,corrective,FALSE,62,TRUE,FALSE,FALSE
EQP-D5D3DDFA,UNIT-9499,haul_truck,Hitachi,2011,underground,botswana,50671,5/12/2023,condition_based,tires,front_left,minor,4.1,19565.14,583,predictive,FALSE,99,FALSE,FALSE,FALSE
EQP-9A4DBDD1,UNIT-5501,crusher,Sandvik,2013,underground,drc,44159,6/17/2022,scheduled_maintenance,preventive,oil_change,routine,9.3,7859.67,1794,preventive,TRUE,117,FALSE,FALSE,FALSE
